age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y
31,1,1,1,0,1005,0,0,0,4,3,429,2,0
32,1,1,1,0,150,1,0,2,9,8,1178,4,0
35,4,2,2,0,397,1,0,0,17,0,594,1,1
27,8,1,1,0,119,1,0,0,16,5,781,2,1
49,9,1,1,0,1811,1,1,0,2,3,168,2,0
42,6,1,1,0,106,1,0,2,8,8,515,3,0
38,9,1,1,0,-6,0,0,0,26,1,700,2,0
35,9,2,2,0,458,1,0,2,21,8,1091,3,0
25,1,2,1,0,-247,1,0,0,23,5,633,1,1
38,9,2,1,0,2990,1,0,2,2,6,612,2,0
39,4,1,2,0,1981,0,0,0,21,1,1026,4,0
33,1,2,3,0,129,1,1,0,30,0,482,1,1
55,1,2,2,0,325,1,0,2,8,8,693,1,0
46,0,0,1,0,2087,0,0,0,20,9,768,3,1
31,6,2,3,0,7118,1,0,0,8,8,795,6,0
57,5,1,0,0,-384,1,1,1,20,0,534,1,0
58,4,1,2,0,96,0,0,0,21,9,850,1,1
33,4,1,2,0,1047,0,0,0,8,1,512,4,1
28,4,2,2,0,33,0,0,0,2,3,271,7,0
34,1,1,1,0,7,1,1,0,2,3,171,2,0
32,1,0,1,0,-289,1,1,0,21,5,808,5,0
53,3,1,2,0,2353,1,0,0,23,5,471,2,0
50,7,1,1,0,961,0,1,0,14,1,757,4,0
33,4,2,2,0,0,1,0,0,8,5,454,1,0
45,9,1,2,0,-525,0,1,0,21,9,980,2,1
31,2,2,2,1,-405,1,1,0,21,9,846,1,0
45,11,0,3,0,0,0,0,0,21,0,278,3,1
57,4,1,2,0,2261,1,0,2,8,8,1007,1,0
46,11,1,3,0,677,0,0,2,13,9,722,1,0
45,9,0,1,0,-357,1,1,0,18,8,618,1,1
59,5,0,1,0,514,0,0,0,3,3,261,1,1
51,9,1,1,0,-1944,1,0,0,7,8,623,1,1
45,1,1,1,0,7858,1,0,2,3,6,641,2,0
28,1,2,1,0,-193,0,0,0,18,5,580,7,0
36,4,2,1,0,0,0,0,0,19,9,537,3,0
54,6,1,1,0,641,1,0,0,17,0,472,1,0
24,9,2,1,0,393,1,1,0,20,0,714,1,0
44,1,1,1,0,294,1,0,0,2,3,246,1,0
41,4,0,2,0,4329,1,0,0,13,1,559,4,0
57,9,1,1,0,0,0,0,0,22,1,527,6,0
35,4,2,2,0,-202,1,0,2,9,8,1461,2,0
28,2,1,2,0,59,0,0,0,3,3,330,3,0
30,1,2,1,0,239,1,0,2,23,8,785,1,1
27,1,1,3,0,409,1,0,0,18,8,525,1,1
33,0,2,1,0,1613,1,0,2,14,8,565,1,0
24,9,2,1,0,409,1,0,2,16,8,912,1,1
30,9,2,2,0,987,0,0,0,9,0,98,6,0
39,0,0,1,0,442,1,0,0,2,3,204,2,0
71,5,1,0,0,2988,0,0,1,17,0,130,1,1
46,0,1,0,0,40,1,0,2,7,8,591,3,0
32,6,0,2,0,3271,0,0,0,4,8,949,3,1
22,8,2,1,0,107,0,0,0,14,0,125,1,1
32,1,2,1,0,2746,0,0,0,28,4,432,1,0
28,4,2,2,0,939,1,0,2,27,8,740,1,1
53,1,1,1,0,1777,1,0,0,21,9,796,5,1
43,9,1,2,0,3530,1,0,0,17,5,470,1,0
60,1,1,3,0,2090,1,0,0,7,8,957,2,1
37,7,0,1,0,904,1,0,2,12,8,507,1,0
45,2,1,1,0,242,0,1,0,4,3,510,1,0
35,2,1,2,0,280,1,0,2,21,8,502,1,0
58,10,1,0,0,1183,0,0,0,31,5,1721,5,1
36,1,1,1,0,-477,1,0,0,30,4,473,2,0
26,1,1,1,0,895,1,0,0,4,3,820,3,0
48,1,0,0,0,183,0,0,2,9,6,940,1,1
46,6,1,1,0,548,0,0,0,12,1,1181,4,1
31,9,2,1,0,4105,0,0,0,30,0,264,1,0
33,4,2,1,0,0,1,0,2,26,8,816,2,0
26,9,2,2,0,2781,1,0,0,30,0,132,1,0
49,0,1,1,0,1096,1,0,0,17,0,609,1,0
28,1,1,1,0,86,1,1,2,15,8,918,1,0
35,9,0,1,0,473,1,1,2,26,8,434,4,0
36,3,2,0,0,207,0,0,2,20,6,1478,5,0
36,4,1,2,0,4069,0,0,0,21,9,517,1,1
30,1,2,1,0,7773,1,0,0,20,9,705,1,1
32,1,1,1,0,333,1,0,0,8,8,501,2,1
35,1,1,0,0,414,0,0,2,13,8,504,4,1
30,9,2,2,0,1185,1,0,0,30,0,284,1,0
22,0,2,1,0,118,1,0,0,15,8,564,3,0
49,4,2,2,0,1350,1,1,0,11,8,716,1,0
37,1,2,1,0,9306,1,0,0,11,8,603,1,0
34,9,1,1,0,7487,0,0,0,7,1,534,2,0
51,4,1,2,0,36,1,0,2,13,8,535,2,0
51,2,1,1,0,-799,0,1,0,15,5,1001,3,1
49,9,1,2,0,2611,0,0,0,20,0,194,2,1
27,10,2,1,0,1301,0,0,0,9,3,817,5,0
40,4,1,2,0,542,1,0,0,20,9,1816,1,0
34,9,2,2,1,-1,0,0,0,27,1,787,13,0
68,5,1,1,0,3588,0,0,1,3,0,119,1,0
45,0,0,1,0,1201,0,0,0,30,5,652,2,0
32,4,2,2,0,2360,0,0,0,3,3,152,2,1
38,9,1,1,0,1931,0,0,0,2,6,167,1,0
49,9,1,2,0,3726,0,0,0,5,1,875,2,1
40,4,2,2,0,0,0,0,0,6,1,641,6,1
53,10,1,1,0,1561,0,0,0,20,9,689,2,0
35,4,1,2,0,0,0,0,0,26,1,436,2,0
30,0,2,1,0,223,1,0,2,6,6,862,11,1
68,5,2,3,0,518,0,0,0,17,7,74,1,0
46,1,1,0,0,2313,1,0,0,12,8,788,2,0
36,1,1,1,0,270,1,1,0,20,9,884,2,0
37,9,2,1,0,4,0,0,0,11,1,933,1,1
39,4,1,2,0,297,1,0,0,13,8,734,2,1
45,4,1,2,0,22815,0,0,0,26,1,653,8,0
46,11,1,3,0,0,0,0,0,4,1,343,1,0
32,7,2,1,0,717,0,0,0,30,4,462,2,0
55,7,1,1,0,617,1,0,0,20,0,529,3,0
32,0,1,1,0,20011,0,0,0,20,0,234,1,0
30,4,1,1,0,503,1,0,0,2,3,96,1,0
61,3,1,3,0,0,0,0,2,5,6,118,1,0
42,9,0,1,0,611,1,0,0,16,0,804,2,0
33,1,1,1,0,-241,1,1,0,4,3,117,1,0
34,7,1,1,0,286,1,0,2,21,8,703,1,0
49,1,1,1,0,-42,0,0,0,6,1,585,4,0
50,1,1,0,0,-98,0,1,0,8,1,550,2,0
45,0,0,1,0,2353,1,0,0,18,8,435,7,0
31,9,2,2,0,50,0,0,0,21,1,794,1,0
83,5,2,0,0,3349,0,0,1,12,3,89,1,0
31,1,2,1,0,726,0,0,0,7,5,719,2,1
36,7,2,1,0,0,1,0,0,15,8,1002,4,1
36,9,2,2,0,743,1,0,2,3,6,517,1,0
29,1,1,1,0,87,1,0,2,6,6,1330,3,0
30,7,1,3,0,-51,1,1,0,18,5,440,4,0
37,9,1,1,0,5287,1,1,0,19,9,599,4,0
46,0,1,1,0,556,1,1,2,15,8,646,3,1
41,1,2,1,0,277,1,0,2,7,8,2177,4,0
49,7,2,1,0,5028,1,0,2,12,8,891,1,0
34,6,1,2,0,1545,1,0,0,20,9,895,1,0
31,0,1,1,0,62,0,0,0,17,0,346,2,0
52,0,0,1,0,1256,1,0,0,1,0,498,3,0
27,9,2,2,0,931,1,0,0,4,3,1078,1,1
43,4,0,2,0,36,0,0,0,4,1,79,1,0
28,6,2,1,0,68,0,0,0,30,0,157,1,0
30,4,1,2,0,931,0,0,0,17,5,1183,1,0
55,5,1,2,0,2929,0,0,2,16,6,556,3,0
33,1,2,2,0,700,0,0,0,30,0,169,1,1
34,4,1,2,0,4170,1,0,2,21,8,935,1,0
33,9,1,1,1,72,1,0,2,6,8,623,1,0
39,1,1,1,0,-66,0,1,1,24,5,626,5,0
58,0,1,1,0,1686,0,0,0,4,1,110,2,0
23,8,2,1,0,318,1,0,2,9,8,545,2,0
51,7,0,1,0,242,0,1,0,14,5,1336,4,1
38,1,1,1,0,2467,0,0,0,2,6,192,1,1
33,4,1,2,0,250,0,0,0,4,7,377,6,1
38,4,1,3,0,3576,0,0,0,26,8,579,1,1
36,9,2,1,0,4136,1,0,2,30,8,812,3,1
37,0,2,0,0,912,1,0,0,12,8,637,3,1
35,4,2,2,0,1162,0,0,0,30,0,175,1,1
41,4,1,2,0,298,0,0,0,4,8,63,3,0
26,10,2,1,0,387,0,0,0,6,3,506,1,0
36,0,2,1,0,0,0,0,0,20,0,637,1,0
42,4,1,2,0,3841,1,0,0,25,5,720,2,0
41,2,1,0,0,1331,0,0,1,10,5,465,7,0
53,1,1,0,0,2135,0,0,0,4,3,152,2,0
41,1,1,1,0,580,1,0,0,14,8,874,1,1
26,9,2,1,0,430,0,0,0,5,3,450,2,0
56,0,1,1,0,2146,0,1,2,9,6,594,1,0
55,1,0,3,0,103,1,0,0,21,5,769,3,0
40,1,1,0,0,1841,1,0,0,15,8,880,4,1
32,1,2,1,0,7712,1,1,2,29,8,768,4,0
36,10,1,2,0,4145,0,0,2,20,6,988,4,1
46,0,0,1,0,0,1,0,0,2,3,149,1,0
53,4,1,2,0,5261,0,1,0,25,5,1209,3,0
36,4,2,2,0,1743,1,0,0,28,5,428,2,0
60,5,0,2,0,439,0,1,0,25,8,464,1,1
45,7,2,1,0,-139,1,0,2,9,8,663,3,0
61,1,0,0,0,1428,1,0,2,5,8,82,2,0
34,1,2,1,0,-317,1,0,0,17,0,518,3,0
37,4,1,2,0,4089,1,0,0,2,3,289,2,1
27,8,2,1,0,162,0,0,1,20,0,116,1,0
32,9,0,2,0,53,0,0,0,22,1,671,2,1
33,4,1,2,0,191,0,0,0,13,1,1148,2,1
60,9,1,1,0,358,0,0,0,2,3,95,1,0
42,1,1,0,0,875,1,0,0,17,0,426,5,0
39,7,1,2,0,0,0,0,0,17,0,486,2,0
36,9,1,2,0,911,1,1,0,4,8,275,3,0
29,4,2,2,0,642,0,0,0,2,3,156,3,0
39,4,1,2,0,0,0,0,0,30,0,342,3,1
28,1,2,0,0,-232,1,0,2,30,8,557,2,0
36,4,2,2,0,2944,0,0,0,18,1,882,8,1
27,4,2,1,0,924,1,0,0,3,3,84,1,0
52,1,1,1,0,5275,0,1,0,22,5,1029,3,0
33,0,2,2,0,475,1,0,0,7,8,1046,1,1
42,2,1,2,0,1068,1,0,0,13,0,444,1,0
36,1,1,0,0,319,1,0,0,13,8,774,2,1
35,4,1,2,0,520,1,0,0,4,8,458,3,1
42,9,1,2,0,725,1,1,1,3,3,124,3,0
29,1,2,1,0,482,0,0,0,20,0,168,2,0
33,3,2,2,0,1255,0,0,0,29,1,511,4,0
42,9,1,3,0,906,1,0,0,5,3,434,2,0
73,5,1,0,0,542,0,0,1,29,0,107,5,0
31,9,1,1,0,1951,1,0,0,21,5,519,2,0
30,4,0,2,0,415,1,1,0,6,8,984,1,1
32,0,1,1,0,3,1,1,0,15,5,612,4,0
31,0,1,1,0,9911,0,0,0,20,9,604,1,0
42,7,1,1,0,0,1,0,0,9,5,431,1,0
26,7,2,1,0,1445,0,0,1,23,10,171,1,1
35,9,0,1,0,2777,1,0,0,7,8,633,1,0
37,4,2,2,0,3141,0,0,0,4,8,384,2,1
41,1,1,1,0,140,1,0,0,29,4,636,2,0
28,8,2,1,0,20,0,0,1,30,0,455,2,0
54,9,1,1,0,3994,0,1,0,16,0,299,2,1
46,9,1,1,0,332,1,0,2,9,8,772,1,1
47,1,1,0,0,4227,1,0,0,13,8,659,1,1
40,9,1,1,0,42,0,0,0,13,1,1842,2,1
29,0,1,1,0,445,1,0,2,28,8,489,2,0
35,4,1,2,0,15298,0,0,0,7,1,642,3,0
59,5,1,0,0,1634,1,1,0,5,1,836,1,1
40,1,1,0,0,830,1,0,0,13,8,873,3,1
30,9,2,2,0,1289,1,0,2,21,8,1697,2,1
54,4,1,2,0,11391,0,0,0,4,1,333,1,0
30,7,1,1,0,357,1,0,0,4,3,215,3,0
36,4,1,2,0,268,1,1,0,24,5,823,1,0
44,4,1,2,0,-8,1,0,0,11,8,472,1,0
39,9,2,2,0,1531,0,0,1,15,5,543,6,0
51,4,1,2,0,994,0,0,0,28,8,414,3,0
30,9,1,2,0,569,0,0,0,27,1,976,12,1
59,0,1,1,0,2381,0,0,0,30,0,173,2,0
26,1,2,1,0,494,0,0,0,2,3,237,1,0
33,0,2,1,0,289,0,0,0,3,3,515,3,0
42,0,2,1,0,164,1,1,2,22,10,80,1,0
43,1,1,0,0,1,1,1,0,14,8,649,2,0
42,1,1,0,0,530,0,0,2,11,6,850,8,0
52,9,1,1,0,1697,0,1,0,27,1,549,4,0
35,10,2,0,0,483,0,0,0,3,3,115,1,0
37,0,1,1,0,6127,1,0,0,17,0,1038,2,0
36,1,2,1,0,1127,1,0,0,10,5,455,1,0
44,1,2,1,0,633,1,0,2,13,8,1032,1,0
53,7,1,1,0,1563,1,0,0,2,3,124,2,0
27,4,2,2,0,7,0,0,0,27,8,483,2,0
36,0,1,1,0,96,0,0,0,30,0,208,1,1
37,9,1,1,0,0,1,0,0,22,0,1288,3,1
31,7,2,1,0,181,0,0,0,30,0,325,1,1
38,4,1,2,0,119,1,0,2,13,8,568,4,1
43,4,1,2,0,5082,0,0,0,3,3,99,3,0
38,9,1,1,0,865,1,0,0,30,0,503,3,0
33,1,2,1,0,123,0,0,0,2,3,175,2,0
39,9,0,1,0,385,0,0,0,25,8,644,1,0
45,1,1,0,0,2348,1,0,0,17,0,492,1,0
31,6,2,1,0,360,1,0,2,26,8,592,4,0
36,4,1,2,0,763,0,0,0,2,3,50,1,0
36,9,1,1,0,15485,0,0,0,14,0,461,1,1
70,5,1,1,0,1024,0,0,0,17,0,278,1,0
28,4,2,1,0,703,1,0,0,15,8,485,1,1
48,4,1,2,0,1600,0,0,0,18,9,448,1,0
33,0,1,1,0,1737,0,0,0,30,0,524,2,0
59,4,1,2,0,3421,0,0,0,4,8,121,5,0
33,10,2,1,0,237,1,0,0,4,3,1052,2,0
34,1,2,1,0,7541,0,0,0,20,9,541,1,0
57,0,1,2,0,9311,0,0,2,20,6,485,3,0
31,1,1,0,0,1738,0,0,1,5,3,895,3,0
30,4,2,2,0,67,0,0,0,12,1,578,4,0
46,4,1,3,0,802,1,0,0,30,4,445,1,0
28,9,2,1,0,2000,0,0,1,3,3,226,2,0
29,9,0,1,0,328,1,1,0,4,3,25,1,0
49,7,1,1,0,5673,0,1,0,4,1,357,3,0
35,7,2,1,0,0,1,0,0,13,8,419,2,0
37,0,1,1,0,5132,0,0,0,31,5,536,8,0
35,9,1,2,0,2188,1,0,2,3,6,680,2,0
41,9,1,1,0,1602,1,0,0,2,6,142,1,0
40,6,0,1,0,172,0,0,0,29,4,421,1,0
30,7,2,1,0,148,0,1,0,7,5,482,3,0
34,0,1,1,0,1651,0,0,0,4,3,246,1,0
35,6,1,1,0,524,1,0,0,21,9,484,4,0
30,6,2,2,0,901,1,1,2,16,8,601,1,0
29,9,2,1,0,286,0,0,1,2,3,70,2,0
55,1,1,1,0,1765,1,0,0,5,3,445,1,0
33,4,1,2,0,1122,0,0,0,30,0,187,10,0
26,4,2,2,0,-3,0,0,0,13,0,1022,2,1
49,1,1,1,0,0,0,1,0,9,5,625,1,1
46,4,1,2,0,212,1,0,0,29,1,515,3,0
27,6,2,2,0,451,0,0,0,4,3,112,4,0
32,4,2,2,0,202,0,0,0,4,8,16,5,0
54,1,1,1,0,5372,1,0,1,3,3,221,2,0
35,4,2,1,0,6809,1,0,2,9,8,750,7,0
26,1,2,1,0,4751,0,0,0,3,3,231,3,0
44,9,1,1,0,267,0,1,0,12,1,508,3,0
39,1,1,0,0,867,1,0,2,7,8,481,1,0
36,0,2,1,0,9,1,0,0,7,8,473,2,0
64,4,1,0,0,0,1,0,0,16,3,65,1,0
31,3,1,0,0,203,1,0,2,6,8,604,3,0
54,1,1,0,0,7073,0,0,0,26,1,479,6,0
40,9,1,1,1,-432,1,1,0,20,1,1464,3,0
26,9,2,2,0,15161,0,0,0,2,3,280,1,1
59,4,1,2,0,1729,0,0,0,30,0,119,1,0
29,0,2,3,0,175,0,0,2,28,8,597,3,0
54,7,1,3,0,386,0,1,2,20,6,838,1,1
26,4,1,2,0,17,0,1,0,11,5,522,1,0
36,0,2,1,0,148,1,0,0,15,8,1357,4,1
39,1,1,1,0,366,1,0,0,28,5,551,5,0
42,7,2,1,0,3403,1,0,0,30,0,160,1,0
36,9,2,1,0,35,0,0,0,29,1,493,2,0
37,1,1,0,0,157,1,0,2,30,8,833,8,0
49,7,1,1,0,823,0,0,0,8,1,780,4,1
32,1,1,1,0,9714,1,0,0,15,8,1237,2,0
57,4,1,2,0,105,0,0,0,9,3,415,4,0
29,4,1,2,0,1,1,0,0,17,5,695,1,0
41,9,2,1,0,30,0,0,2,23,8,1003,1,0
64,4,1,2,0,6251,0,0,1,5,3,125,7,0
50,4,1,2,0,469,0,0,0,16,0,161,1,1
43,1,0,0,0,177,0,0,0,3,3,124,1,0
27,10,2,1,0,1972,0,0,0,6,0,97,1,0
47,7,2,2,0,0,0,0,0,20,0,96,1,0
30,7,1,1,0,0,1,0,0,7,8,512,1,0
37,7,0,0,0,260,1,0,0,17,0,446,2,0
44,4,0,2,0,0,0,0,2,18,6,491,3,0
29,1,2,1,0,0,0,0,0,6,3,437,2,0
37,7,1,1,0,1785,1,0,2,26,8,912,4,0
45,4,1,2,0,1323,1,0,0,17,9,550,1,0
43,4,1,1,1,16,0,0,0,2,3,154,2,0
32,4,2,2,1,5,1,0,0,26,1,520,4,0
31,7,2,1,0,122,1,0,0,4,3,157,4,0
38,4,1,2,0,0,1,0,0,13,8,537,5,0
48,1,2,1,0,312,1,1,0,3,3,369,2,0
30,1,1,1,0,194,1,0,0,8,8,475,3,0
48,0,0,1,0,0,0,1,0,11,5,487,3,0
27,1,1,0,0,416,1,0,2,30,8,1193,2,1
31,4,2,2,0,2,0,0,0,8,1,848,1,1
45,6,1,2,0,510,0,0,2,6,6,639,2,0
36,4,2,2,0,1400,1,0,0,11,8,608,3,1
40,7,1,1,0,293,0,0,1,4,3,192,2,0
56,9,1,1,0,205,0,1,0,23,5,442,2,0
27,1,1,1,0,77,1,0,0,4,3,253,1,0
35,9,2,2,0,458,1,0,0,8,0,2129,1,0
47,4,1,2,0,7741,1,0,0,20,9,693,3,0
30,0,1,1,0,490,1,0,0,3,3,82,6,0
31,4,2,2,0,2915,0,0,0,3,3,211,1,0
34,4,2,3,0,6013,1,0,0,18,8,612,1,1
48,9,1,2,0,-251,0,0,0,16,0,35,1,0
26,1,2,1,0,-93,1,0,0,18,8,599,2,0
46,9,1,1,0,0,0,0,2,20,6,625,1,0
27,10,2,2,0,127,0,0,0,3,3,449,3,0
39,4,0,2,0,517,1,1,2,14,8,1328,1,1
34,1,1,1,0,837,1,1,0,13,0,495,1,0
59,5,2,1,0,351,1,0,2,27,8,1063,5,1
35,2,2,2,0,-49,0,0,2,17,6,668,8,0
25,4,2,3,0,314,0,1,0,8,5,455,1,0
38,2,1,1,0,0,1,1,0,19,9,418,2,0
49,4,1,1,0,466,0,0,0,2,3,21,3,0
34,4,2,2,0,612,0,0,0,30,0,192,1,0
56,1,0,1,0,486,1,0,2,18,6,577,4,0
43,7,1,1,0,0,0,0,0,4,3,235,2,0
33,2,0,2,0,37,0,1,0,8,5,1082,1,1
45,1,0,0,0,844,0,0,2,5,6,1018,3,1
53,9,1,2,0,856,1,0,0,4,3,102,2,0
53,4,1,2,0,4928,1,0,2,15,8,738,7,0
51,9,1,1,0,-491,1,1,0,13,8,805,2,0
37,4,1,2,0,26,0,0,0,16,0,114,4,0
42,2,0,2,0,367,1,0,0,10,5,563,1,0
35,2,1,1,0,2971,0,0,0,4,8,429,4,1
27,4,2,2,0,88,0,0,0,24,0,65,2,0
42,9,2,1,0,555,1,0,0,5,3,449,2,0
32,9,1,1,0,-95,1,0,0,29,5,935,4,0
24,8,2,3,0,0,0,0,0,4,8,90,2,0
52,9,1,1,0,463,1,0,0,4,3,132,6,0
37,4,1,2,0,2672,1,0,0,11,1,549,1,0
61,5,1,1,0,195,1,1,2,6,8,179,1,0
29,4,1,2,0,361,1,1,0,28,5,819,3,0
38,9,1,2,0,4383,0,0,0,4,3,1381,4,1
33,1,1,1,0,215,0,0,0,15,0,166,1,0
33,0,1,2,0,4984,1,0,0,4,8,181,2,0
49,4,0,1,0,-46,1,0,2,9,6,1055,10,1
56,1,1,0,0,288,0,0,2,17,6,548,3,0
24,9,2,1,0,2019,1,0,2,4,6,1045,1,0
41,9,1,1,0,1270,1,0,2,5,8,1389,1,1
23,7,2,1,0,665,1,0,2,28,8,1183,1,1
32,4,1,2,0,2465,1,1,0,7,8,923,1,1
47,4,2,2,0,-230,0,0,0,4,3,293,1,0
48,1,1,0,0,3020,0,0,0,12,1,645,3,0
57,0,1,1,0,2120,0,0,0,19,1,687,4,1
42,4,2,2,0,227,0,0,0,20,1,428,8,0
40,5,1,1,0,263,0,0,2,6,6,761,3,0
20,8,2,1,0,1819,0,0,0,9,0,245,3,1
39,9,1,1,0,37,1,1,0,11,5,467,1,0
55,1,1,1,0,3917,1,0,0,18,8,565,1,1
26,9,2,2,0,822,0,0,1,3,3,371,3,0
37,1,1,0,0,0,0,0,0,18,9,850,2,0
34,1,1,1,0,261,1,0,0,3,3,88,5,0
46,1,1,1,0,265,1,0,2,5,8,541,1,0
45,1,1,1,0,1003,1,0,0,14,8,444,1,0
55,5,1,2,0,357,1,0,0,30,0,878,1,0
31,4,2,2,0,1130,1,0,0,2,3,181,1,0
59,3,1,0,0,182,0,0,0,30,0,92,1,0
43,9,0,1,0,-414,0,0,0,27,1,590,4,0
33,4,1,2,0,1323,0,0,0,1,6,327,1,1
41,1,1,1,1,720,0,1,0,24,5,651,1,1
57,4,2,3,0,5368,1,0,0,21,9,585,1,0
41,1,1,0,0,2453,1,0,2,15,8,1052,1,1
56,9,0,1,0,146,1,0,0,5,1,419,3,1
42,6,1,2,0,0,1,0,1,31,5,650,19,0
34,9,2,2,0,586,1,0,0,3,3,43,5,0
41,4,0,2,0,1757,0,0,0,22,0,314,1,1
49,1,1,1,0,2039,1,0,0,6,8,451,1,1
39,4,2,2,0,3797,0,0,0,2,6,96,2,0
36,1,1,1,0,79,1,1,0,2,6,74,2,0
37,1,2,1,0,2235,1,0,0,20,0,419,2,0
31,4,1,2,0,2937,1,0,0,4,3,173,1,0
35,0,1,1,0,269,1,1,0,2,6,392,1,0
46,5,0,2,0,-48,0,0,0,4,1,20,4,0
34,1,2,1,0,1759,0,1,0,25,5,695,1,1
37,7,1,1,0,1627,1,0,2,12,6,602,2,0
31,1,1,1,0,1981,1,0,0,22,5,437,2,0
40,4,1,2,0,66,0,0,0,13,1,737,4,1
31,4,2,2,0,3283,0,0,0,2,3,258,1,1
37,4,1,2,0,5432,1,1,2,20,8,774,1,0
31,0,1,1,0,2,1,1,0,12,8,703,4,1
58,1,1,0,0,3501,1,0,2,15,8,544,3,0
32,0,1,1,0,0,1,0,0,16,5,524,4,0
32,9,2,2,0,696,0,1,0,30,0,270,2,0
46,4,0,2,0,25,0,0,2,17,6,564,2,0
47,5,0,2,0,1431,1,0,0,30,0,127,1,0
57,4,1,1,0,0,1,0,0,24,5,725,2,0
30,4,2,2,0,2544,0,0,0,9,0,152,2,1
57,9,1,2,0,6822,0,0,0,7,1,797,2,1
55,4,0,2,0,-207,0,0,0,2,3,211,1,0
35,4,1,2,0,648,0,0,0,30,5,674,2,0
31,9,2,1,0,433,0,0,0,11,1,1504,2,0
42,9,1,2,0,-215,0,0,2,20,6,1573,5,1
31,9,2,2,0,1214,0,0,0,3,3,39,1,0
46,9,1,2,0,3009,0,0,0,4,1,58,2,0
57,4,1,1,0,123,0,0,0,2,3,154,2,0
25,0,2,1,0,304,0,0,2,16,8,523,3,0
55,5,0,2,0,0,0,0,0,18,8,616,1,1
32,6,2,1,0,356,1,0,0,27,1,511,6,0
31,0,2,2,0,5,0,1,0,2,3,75,1,0
52,3,1,0,0,3798,1,0,0,17,5,1208,1,1
33,9,2,1,0,3264,0,0,0,14,1,423,4,0
70,5,1,1,0,6422,0,0,0,10,7,122,1,1
58,5,1,1,0,801,0,0,0,30,0,249,1,0
37,4,1,2,0,2366,1,0,0,11,8,721,1,0
63,5,0,1,0,859,0,0,0,13,3,92,1,0
57,10,1,0,0,5126,1,0,0,2,3,113,2,0
44,1,1,1,0,878,1,0,0,2,6,130,1,0
39,9,1,2,0,794,0,0,1,3,6,116,2,0
39,4,1,2,0,1738,1,0,0,14,8,633,1,1
41,4,1,2,0,5936,0,0,0,29,1,709,11,0
32,9,2,2,0,703,1,0,0,3,3,489,2,0
26,0,1,1,0,0,0,0,2,27,8,755,1,0
40,9,0,1,0,311,0,0,0,6,1,738,2,1
22,1,2,1,0,104,1,0,0,17,0,531,1,0
47,1,1,1,0,1612,1,0,0,2,0,1164,1,1
30,9,2,1,0,57,0,0,0,2,3,465,2,0
32,1,2,1,0,106,1,0,2,27,8,1224,8,0
56,1,1,1,0,0,0,0,0,19,1,432,15,0
44,6,1,0,0,0,0,0,0,20,9,843,3,0
28,4,2,2,0,150,1,0,2,8,8,491,1,0
43,1,1,1,0,699,1,1,0,20,9,1258,2,1
32,4,2,2,0,1010,1,0,0,16,5,924,1,0
41,0,1,1,0,0,1,0,0,17,9,595,2,0
25,9,2,1,0,1105,1,0,0,30,0,195,1,0
46,4,1,0,0,3229,1,0,0,20,0,1550,1,1
43,0,1,1,0,214,1,0,1,17,0,421,2,0
38,4,1,2,0,613,0,0,0,30,0,242,1,1
59,4,1,2,0,5956,0,0,0,3,3,541,1,0
48,0,1,1,0,-379,1,0,0,22,5,599,2,0
39,0,1,2,0,9143,0,0,0,29,5,851,2,0
49,6,1,2,0,8142,0,0,1,18,9,500,1,0
32,4,1,0,1,-1161,1,1,0,30,4,445,5,0
33,4,1,2,0,679,0,0,0,5,1,1109,2,1
35,2,1,2,0,512,1,0,2,30,8,659,1,0
55,3,1,0,0,0,0,0,0,18,1,984,2,0
46,1,2,1,0,-100,1,0,0,8,8,445,2,0
48,7,1,3,0,1155,1,0,2,16,8,557,4,0
32,4,1,2,0,393,0,0,0,28,4,458,2,0
49,0,0,1,0,190,1,0,0,13,0,421,1,0
30,9,1,1,0,139,0,1,0,8,5,1046,2,0
31,7,1,1,0,640,1,0,0,14,8,411,2,0
40,7,1,1,0,471,1,0,0,24,5,430,4,1
28,7,2,1,0,0,0,0,0,28,4,452,1,0
36,9,2,2,0,962,1,0,0,8,8,568,1,1
38,0,1,1,0,253,1,0,2,9,8,515,4,0
42,1,1,0,0,718,0,0,0,2,3,556,2,0
31,6,2,1,0,148,1,1,0,20,9,1145,4,0
55,1,0,0,0,8180,0,0,0,14,8,854,2,1
39,9,1,2,0,101,0,0,0,3,0,441,1,0
33,1,2,1,0,371,1,0,2,16,8,1128,3,0
73,5,1,2,0,1641,1,0,0,27,3,49,2,1
58,4,0,2,0,347,0,0,2,15,8,525,1,0
34,9,2,2,0,1393,1,0,0,15,0,540,3,0
33,0,0,1,0,661,1,0,0,18,9,411,1,0
37,4,1,2,0,502,1,0,0,7,8,551,1,0
46,3,2,2,0,1328,0,0,0,22,1,1241,2,0
49,2,0,3,1,-701,1,0,0,30,5,988,2,1
35,9,1,1,0,84,1,0,0,21,1,415,3,0
28,1,1,1,0,751,1,0,0,22,5,598,5,1
41,0,1,1,0,1021,0,0,0,2,6,224,1,0
33,4,2,2,0,7084,0,0,0,27,1,512,8,1
58,5,1,0,0,3260,0,0,1,27,10,27,1,0
49,1,1,1,0,2159,0,0,0,17,0,771,1,0
32,4,0,2,0,1145,1,0,0,11,8,580,1,0
26,2,2,2,0,725,0,0,0,5,3,1916,2,1
